E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51375E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51376E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51377E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51378E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,51379E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,5138E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51381E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51382E+17	0
E01	Q0	5,51383E+17	0
E01	Q0	5,51383E+17	0
E01	Q0	5,51383E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51384E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E01	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51385E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51386E+17	0
E02	Q0	5,51387E+17	0
E02	Q0	5,51387E+17	0
E02	Q0	5,51388E+17	0
E02	Q0	5,51388E+17	0
E02	Q0	5,51388E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,51389E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,5139E+17	0
E02	Q0	5,51391E+17	0
E02	Q0	5,51391E+17	0
E02	Q0	5,51391E+17	0
E02	Q0	5,51391E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51392E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51393E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51394E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E02	Q0	5,51395E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51396E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51397E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51398E+17	0
E03	Q0	5,51399E+17	0
E03	Q0	5,51399E+17	0
E03	Q0	5,51399E+17	0
E03	Q0	5,51399E+17	0
E03	Q0	5,51399E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,514E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51401E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51402E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51403E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51404E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51405E+17	0
E03	Q0	5,51406E+17	0
E03	Q0	5,51406E+17	0
E03	Q0	5,51406E+17	0
E03	Q0	5,51406E+17	0
E03	Q0	5,51406E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51407E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E03	Q0	5,51408E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,51409E+17	0
E04	Q0	5,5141E+17	0
E04	Q0	5,5141E+17	0
E04	Q0	5,5141E+17	0
E04	Q0	5,5141E+17	0
E04	Q0	5,5141E+17	0
E04	Q0	5,5141E+17	0
